cnpj;razao_social;cod_scp;dt_ini;dt_fin;forma_trib;forma_apur;qualif_pj;sit_especial;cnae;cod_nat;horario_eleitoral_deducao_lalur;prouni_universidade_para_todos;sudam_sudene_isencao_proj_ind_agric;sudam_sudene_isencao_proj_tec_dig;sudam_sudene_red_escal_setor_prior_proj_ind_agric;finor;finam;pronac_deducao_ir;pat_deducao_ir;atividade_audiov_deducao_ir;fundos_direitos_crianca_adolescente;fundos_idoso;incentivo_desporto;pronon_deducao_ir;pronas_pcd_deducao_ir;empresa_cidada_deducao_ir;rota_2030_deducao_ir;prouni_deducao_csll;rota_2030_deducao_csll;f0000_ano
21.785.364/0001-02;TRANSIRE FABRICACAO DE COMPONENTES ELETRONICOS SA;0;01/01/2022;30/04/2022;LUCRO REAL;ANUAL;PJ EM GERAL;INCORPORACAO/INCORPORADA;2622100;2054;0;0;0;0;0;;;0;700963,11;0;0;0;0;0;0;0;0;0;0;2022
12.845.442/0001-18;GUIMARAES E GUIMARAES LTDA;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2023
16.417.986/0001-30;TAISHI EXPRESS LTDA - ME;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2024
03.624.173/0001-79;LOFRA SUD. AMERICA LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4759899;2062;0;;;;;;;20000;0;0;2000;0;0;0;0;0;;0;;2015
33.479.023/0001-80;BANCO CITIBANK S.A.;0;01/01/2018;31/12/2018;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6422100;2054;;;;;;;;2000000;326551,45;0;501104,71;0;0;0;0;980790,78;;0;;2018
04.484.955/0001-12;BRASIL CERAS LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1042200;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2019
11.806.723/0001-07;UNILEVER BRASIL GELADOS LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1053800;2062;0;;;;;;;0;0;0;0;0;0;0;0;104743,7;0;0;0;2023
84.586.833/0001-76;AVELINO BRAGAGNOLO S/A INDUSTRIA E COMERCIO;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1722200;2054;0;;;;;;;86517,41;206440,21;0;48741,35;48741,35;21629,35;0;0;0;0;0;0;2022
19.577.396/0001-62;B2B CONSTRUTORA LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4330499;2062;0;;;;;;;0;14732,72;0;0;0;0;0;0;0;;0;;2016
04.053.268/0001-42;WISE PLASTICOS S/A;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);3832700;2054;0;;;;;;;0;39832,64;0;0;0;0;0;0;0;0;0;0;2021
60.627.817/0001-16;AUTO POSTO SADUP LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;116,41;0;0;0;0;0;0;0;;0;;2017
82.637.513/0001-72;BREITKOPF VEICULOS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4511101;2062;0;;;;;;;48000;56798,49;0;12000;12000;12000;0;0;0;0;0;0;2022
33.010.851/0001-74;BRADESCO CAPITALIZACAO S/A.;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;SOCIEDADES SEGURADORAS, DE CAPITALIZACAO OU ENTIDADE ABERTA DE PREVIDENCIA COMPLEMENTAR;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6450600;2054;;;;;;;;0;95035,35;0;866000;866000;0;800000;0;9143,89;;0;0;2020
91.884.981/0001-32;BANCO JOHN DEERE S.A.;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6422100;2054;;;;;;;;1330000;368775,36;0;349000;349000;349000;349000;0;23330,41;;0;0;2020
26.079.200/0001-75;POSTO BRUNINHA LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;146,62;0;0;0;0;0;0;0;0;0;0;2020
10.734.806/0001-67;PORTO SEGURO ATENDIMENTO LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8220200;2062;0;;;;;;;0;0;0;0;0;0;0;0;145892,3;0;0;0;2021
61.215.646/0001-80;SAMPEL IND.E COM.DE PECAS AUTOM. LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2944100;2062;0;;;;;;;94000;713059,45;87000;72000;84000;204000;87000;0;0;0;0;0;2024
00.184.068/0001-78;COOPERATIVA DE CREDITO UNICRED CENTRAL MULTIRREGIONAL LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6424702;2143;;;;;;;;0;1002,25;0;0;0;0;0;0;0;;0;;2017
20.651.683/0001-54;MINERACAO JOAO VAZ SOBRINHO LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);810004;2062;0;;;;;;;280000;326331,98;0;70000;70000;140000;0;70000;0;0;0;0;2024
13.956.651/0001-00;HAMILTON RIOS INDUSTRIA COMERCIO E EXPORTACAO LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1312000;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;;2015
56.146.095/0001-00;RR INDUSTRIA E COMERCIO DE ETIQUETAS LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5829800;2062;0;;;;;;;0;22550,79;0;0;0;0;0;0;0;0;0;0;2019
19.414.082/0001-49;BOGE RUBBER & PLASTICS BRASIL S.A.;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2219600;2054;0;;;;;;;0;895,5;0;0;0;0;0;0;0;0;0;0;2022
14.076.959/0001-15;MGI CONSULTORIA LTDA ME;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7490199;2062;;;;;;;;;;;;;;;;;;;;2023
44.913.506/0001-67;MSE SERVICE - SERVICOS E MANUTENCAO LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7112000;2062;0;;;;;;;0;3470,75;0;0;0;0;0;0;0;0;0;0;2024
61.233.151/0001-84;COVABRA SUPERMERCADOS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4711302;2062;0;;;;;;;284033,06;317516,84;0;71008,28;71008,28;71008,28;0;0;0;0;0;0;2022
07.482.075/0001-03;AUTO POSTO COLOSSAL BATEL LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;24886,15;0;4428,13;0;0;0;0;0;0;0;0;2024
16.803.158/0001-30;SAGA PARIS COMERICIO DE VEICULOS, PECAS E SERVICOS  LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4511101;2062;0;;;;;;;6000;7358,69;0;2000;3000;3000;0;0;0;0;0;0;2022
19.321.591/0001-27;NOVABRINK INDUSTRIA DE PLASTICOS LTDA.;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2229399;2062;0;0;0;0;0;;;0;44650,45;0;0;0;0;0;0;0;0;0;0;2022
28.159.369/0001-60;EMPORIO PRAIA RESTAURANTE EIRELI;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2022
03.093.157/0001-05;AADVANCE CONSULTORIA EM CREDITO E COBRANCA LTDA - EPP;0;01/01/2016;31/12/2016;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8291100;2062;0;;;;;;;0;6414,37;0;0;0;0;0;0;0;;0;;2016
71.865.554/0001-08;MULT SERVICE PRESTACAO DE SERVICO LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4789099;2062;0;;;;;;;0;1838,59;0;0;0;0;0;0;0;;0;;2015
02.764.609/0001-62;GOLD SERVICE VIGILANCIA E SEGURANCA LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8011101;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2023
08.417.965/0001-96;BUGA ASSESSORIA EM MARKETING ESPORTIVO LTDA.;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7020400;2062;;;;;;;;;;;;;;;;;;;;2023
00.849.898/0001-77;ENDUTEX BRASIL LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2229399;2062;0;;;;;;;56000;72230,01;0;4000;0;0;0;0;0;;0;;2018
00.628.815/0001-10;CLEAN ENVIRONMENT BRASIL ENGENHARIA E COMERCIO LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4789099;2062;0;;;;;;;0;11276,06;0;0;0;0;0;0;0;0;0;0;2020
00.000.208/0001-00;BRB - BANCO DE BRASILIA S/A;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6422100;2038;;;;;;;;0;272107,57;0;0;0;0;0;0;1853210,16;;0;0;2024
25.071.568/0001-24;CENTRA MOVEIS S/A;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4649404;2054;0;;;;;;;5000;1635,92;0;0;0;0;0;0;0;0;0;0;2023
27.719.287/0001-60;UNION ASSISTENCIA FUNERAL LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);9603304;2062;0;;;;;;;0;1848,15;0;0;0;0;0;0;0;0;0;0;2022
20.129.023/0001-08;CEDRO SISTEMAS E TECNOLOGIA S/A;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6204000;2054;0;;;;;;;0;63,23;0;0;0;0;0;0;0;0;0;0;2022
42.422.253/0001-01;EMPRESA DE PROCESSAMENTO DE DAODS DA PREVIDENCIA - DATAPREV;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6204000;2011;0;;;;;;;0;1169907,18;0;0;0;0;0;0;487496,58;0;0;0;2019
70.157.896/0001-00;COMPANHIA POTIGUAR DE GAS;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);3520401;2038;0;0;0;0;0;;;0;71787,68;0;0;0;0;0;0;13477,07;;0;;2017
07.969.686/0001-72;RENT SERVICOS EMPRESARIAIS LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8121400;2062;0;;;;;;;0;2068,47;0;0;0;0;0;0;0;;0;;2017
50.411.321/0001-57;MANUFATURACAO DE PRODUTOS PARA ALIMENTACAO ANIMAL PREMIX LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1066000;2062;0;0;0;0;0;;;0;61975,33;0;0;0;0;0;0;0;;0;;2015
75.647.891/0001-71;BANCO CREDIT AGRICOLE BRASIL S.A.;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6422100;2054;;;;;;;;696724,31;696724,31;0;174181,08;174181,08;0;0;0;27435,61;;0;0;2021
21.306.728/0001-16;GM PROMO BRASIL LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7319003;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2022
06.108.422/0001-61;FM INDUSTRIA GRAFICA E LOCACAO DE MAQUINAS E EQUIP;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5829800;2062;;;;;;;;;;;;;;;;;;;;2022
06.970.582/0001-15;NINECON CONSULTORES ASSOCIADOS LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6204000;2062;0;;;;;;;0;2745,9;0;12499,1;0;0;0;0;0;;0;;2016
08.117.647/0001-00;BRUNO DE ANTONI & CIA LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6203100;2062;0;;;;;;;0;1020,64;0;0;0;0;0;0;0;0;0;0;2020
39.086.160/0001-30;COI CLINICAS ONCOLOGICAS INTEGRADAS SA;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8640210;2054;0;;;;;;;0;407867,53;0;0;0;0;0;0;0;0;0;0;2023
82.645.029/0001-95;TV COLIGADAS DE SANTA CATARINA S A;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6021700;2054;7598324,11;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;2020
19.871.375/0001-55;TV TIRADENTES LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6021700;2062;4720217,6;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;2020
22.182.138/0001-91;HENRIQUE PEREIRA DA COSTA PRODUCOES LTDA;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5911102;2062;;;;;;;;;;;;;;;;;;;;2023
03.534.271/0001-15;W.I. SERVICOS DE HOTELARIA LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8219999;2062;;;;;;;;;;;;;;;;;;;;2024
07.733.293/0001-65;RESMED BRASIL REPRESENTACAO DE PRODUTOS MEDICOS LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4618402;2062;0;;;;;;;0;13809,53;0;0;0;0;0;0;0;0;0;0;2023
11.385.941/0001-07;TITAN PNEUS DO BRASIL LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2211100;2062;0;;;;;;;0;158514,72;0;0;0;0;0;0;0;0;0;0;2024
37.520.418/0001-30;REI ALIMENTOS INDUSTRIA E COMERCIO LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1061901;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2019
32.726.220/0001-93;JDL LOCACOES DE BENS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6810202;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2022
43.894.609/0001-64;POLITEC IMPORTACAO E COMERCIO LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4693100;2062;0;;;;;;;130000;0;0;30000;0;0;0;0;0;;0;;2017
02.924.588/0001-03;PETROEXPRESS DISTRIBUIDORA DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4681801;2062;0;;;;;;;14999,89;0;0;3749,97;3749,97;7499,94;0;0;0;0;0;0;2023
14.017.359/0001-86;REDE D'OR / SAO LUIZ SERVICOS MEDICOS LTDA.;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8630502;2062;0;;;;;;;540000;188893,24;0;135000;145000;270000;116000;0;0;0;0;0;2023
17.252.776/0001-00;M.PIRES FERNANDES & CIA LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4649408;2062;0;;;;;;;10441,06;0;0;0;0;0;0;0;0;;0;;2018
28.331.011/0001-73;R 3 S SERVICOS DE LIMPEZA E TERCEIRIZACAO LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7830200;2062;0;;;;;;;0;806,06;0;0;0;0;0;0;0;0;0;0;2023
02.220.017/0001-80;KHRONOS SERVICOS ESPECIALIZADOS LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8121400;2062;0;;;;;;;0;5832,51;0;0;0;0;0;0;0;;0;;2018
07.706.780/0001-39;IRRIGAPLAN IND E COM DE EQUIP DE IRRIGACAO LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2832100;2062;0;;;;;;;0;7746,01;0;0;0;0;0;0;0;0;0;0;2020
27.814.700/0001-76;SANTOS INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1065101;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2023
57.878.464/0001-12;CONEY ISLAND DIVERSOES LTDA MATRIZ;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);9321200;2062;;;;;;;;;;;;;;;;;;;;2022
61.186.490/0001-57;EDITORA FTD S.A.;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5821200;2054;0;;;;;;;0;80373,04;0;0;0;0;0;0;0;0;0;0;2019
00.028.876/0007-31;VIDEOJET DO BRASIL COMERCIO DE EQUIPAMENTOS PARA CODIFICACAO INDUSTRIAL LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4663000;2062;0;;;;;;;0;225206,39;0;0;0;0;0;0;0;0;0;0;2019
19.657.210/0001-85;VAM-REFEICOES E EVENTOS LTDA;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2305;;;;;;;;;;;;;;;;;;;;2023
03.109.168/0001-28;UNIQUE - SERVICOS DE HOTELARIA E ALIMENTACAO, COMERCIO E PARTICIPACOES S/A;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5510801;2054;0;;;;;;;0;112428,55;0;201416;0;0;0;0;0;;0;;2015
10.230.480/0001-30;FERREIRA COSTA E CIA LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4744099;2062;0;;;;;;;554376,58;0;0;150000;35000;180000;0;0;0;0;0;0;2022
06.978.936/0001-78;THOMPSON SEGURANCA LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8011101;2062;0;;;;;;;0;10846,32;0;0;0;0;0;0;0;0;0;0;2019
02.223.966/0001-13;RADISSON BLU SAO PAULO;2,22397E+12;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5510801;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2022
89.787.956/0001-99;GRANJA NIENOW LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);155505;2062;0;;;;;;;24664,42;0;0;0;0;0;0;0;0;0;0;0;2024
88.624.242/0001-05;INSTALADORA SAO MARCOS LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2949299;2062;0;;;;;;;0;661,39;0;0;0;0;0;0;0;;0;;2018
09.674.360/0001-43;VRF CLIMATIZACAO LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4322302;2062;0;;;;;;;0;2622,81;0;0;0;0;0;0;0;0;0;0;2023
04.112.840/0001-05;COPERCANA CORRETORA DE SEGUROS LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6622300;2062;0;;;;;;;0;5539,76;0;0;0;0;0;0;0;0;0;0;2023
26.638.414/0001-34;CERVEJARIA TRES ORELHAS LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1113502;2062;;;;;;;;;;;;;;;;;;;;2024
34.941.647/0001-30;SAMA - PRODUCOES E EVENTOS EIRELI;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8230001;2305;;;;;;;;;;;;;;;;;;;;2024
06.976.406/0001-90;USINA PAULISTA LAVRINHAS DE ENERGIA S/A;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);3511501;2054;0;;;;;;;75000;41548,12;0;0;25000;0;0;0;0;0;0;0;2022
45.762.077/0001-37;MACHADO, MEYER, SENDACZ E OPICE ADVOGADOS;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6911701;2232;0;;;;;;;1080000;692208,96;0;270000;240000;270000;0;0;0;0;0;0;2020
07.044.304/0001-08;EXPERTISE SOLUCOES FINANCEIRAS;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6613400;2062;0;;;;;;;0;7523,83;0;0;0;0;0;0;0;0;0;0;2019
